,track_id,bit_rate,comments,composer,date_created,date_recorded,duration,favorites,genre_top,genres,genres_all,information,interest,language_code,license,listens,lyricist,number,publisher,tags,title
10104,96750,192000,0,,2013-12-19 17:48:43,,232,0,Rock,"[12, 25, 85]","[25, 12, 85]",,694,,Attribution-Noncommercial-No Derivative Works 3.0 United States,572,,6,,[],Let It Rain
10105,96751,192000,0,,2013-12-19 17:48:45,,177,0,Rock,"[12, 25, 85]","[25, 12, 85]",,646,,Attribution-Noncommercial-No Derivative Works 3.0 United States,487,,5,,[],I Was Free
10106,96752,192000,0,,2013-12-19 17:48:46,,156,0,Rock,"[12, 25, 85]","[25, 12, 85]",,624,,Attribution-Noncommercial-No Derivative Works 3.0 United States,521,,4,,[],Lost
10107,96753,192000,0,,2013-12-19 17:48:47,,150,0,Rock,"[12, 25, 85]","[25, 12, 85]",,823,,Attribution-Noncommercial-No Derivative Works 3.0 United States,688,,3,,[],I Want You
10108,96754,192000,0,,2013-12-19 17:48:48,,158,0,Rock,"[12, 25, 85]","[25, 12, 85]",,1061,,Attribution-Noncommercial-No Derivative Works 3.0 United States,929,,2,,[],Johnny's Got A Gun
10109,96756,192000,1,,2013-12-19 17:50:58,,400,0,Rock,"[12, 25, 85]","[25, 12, 85]",,1346,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1216,,1,,[],It's Still You/Running Out Of Time
10110,96757,192000,0,,2013-12-19 17:52:56,,272,1,Rock,"[12, 25, 85]","[25, 12, 85]",,1998,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1807,,8,,[],Last Train
10111,96758,128000,0,,2013-12-19 18:54:51,,114,1,Rock,[89],"[89, 12, 25]",,2194,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1992,,12,,['post-punk'],I'll Take That Applause
10112,96759,128000,0,,2013-12-19 18:54:53,,189,11,Rock,[89],"[89, 12, 25]",,11085,,Attribution-Noncommercial-No Derivative Works 3.0 United States,5356,,1,,['post-punk'],Maidenhead
10113,96760,128000,0,,2013-12-19 18:54:54,,146,1,Rock,[89],"[89, 12, 25]",,519,,Attribution-Noncommercial-No Derivative Works 3.0 United States,395,,2,,['post-punk'],Machinist Man
10114,96761,128000,0,,2013-12-19 18:54:55,,159,1,Rock,[89],"[89, 12, 25]",,458,,Attribution-Noncommercial-No Derivative Works 3.0 United States,338,,3,,['post-punk'],Writhing With Fyodor
10115,96762,128000,0,,2013-12-19 18:54:55,,131,1,Rock,[89],"[89, 12, 25]",,452,,Attribution-Noncommercial-No Derivative Works 3.0 United States,339,,4,,['post-punk'],Want Remover
10116,96763,128000,0,,2013-12-19 18:54:57,,151,1,Rock,[89],"[89, 12, 25]",,415,,Attribution-Noncommercial-No Derivative Works 3.0 United States,296,,5,,['post-punk'],"Scum, Rise!"
10117,96764,128000,0,,2013-12-19 18:54:58,,121,1,Rock,[89],"[89, 12, 25]",,443,,Attribution-Noncommercial-No Derivative Works 3.0 United States,293,,7,,['post-punk'],You're With A Creep
10118,96765,128000,0,,2013-12-19 18:54:59,,185,1,Rock,[89],"[89, 12, 25]",,468,,Attribution-Noncommercial-No Derivative Works 3.0 United States,338,,6,,['post-punk'],What The Wall Said
10119,96766,128000,0,,2013-12-19 18:55:00,,68,2,Rock,[89],"[89, 12, 25]",,528,,Attribution-Noncommercial-No Derivative Works 3.0 United States,385,,8,,['post-punk'],Pagans
10120,96767,128000,0,,2013-12-19 18:55:00,,219,1,Rock,[89],"[89, 12, 25]",,5870,,Attribution-Noncommercial-No Derivative Works 3.0 United States,436,,9,,['post-punk'],Come & See
10121,96768,128000,0,,2013-12-19 18:55:02,,170,1,Rock,[89],"[89, 12, 25]",,399,,Attribution-Noncommercial-No Derivative Works 3.0 United States,287,,10,,['post-punk'],How He Lived After He Died
10122,96769,128000,0,,2013-12-19 18:55:03,,116,1,Rock,[89],"[89, 12, 25]",,906,,Attribution-Noncommercial-No Derivative Works 3.0 United States,764,,11,,['post-punk'],Tarpeian Rock
10123,96905,128000,0,,2013-12-22 08:19:48,,857,2,Rock,[53],"[45, 12, 53]",,886,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,744,,1,,[],Touche Pas L'Enfant (Part 1)
10124,96906,128000,0,,2013-12-22 08:19:48,,884,2,Rock,[53],"[45, 12, 53]",,1052,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,925,,2,,[],Touche Pas L'Enfant (Part 2)
10125,96928,320000,0,,2013-12-24 11:46:38,,186,0,Rock,"[25, 109]","[25, 12, 109]",,2572,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,2147,,1,,[],SCUMFUCK
10126,96929,320000,0,,2013-12-24 11:46:39,,98,0,Rock,"[25, 109]","[25, 12, 109]",,887,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,704,,2,,[],whatsheSAID
10127,96930,320000,0,,2013-12-24 11:46:40,,146,0,Rock,"[25, 109]","[25, 12, 109]",,1248,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1069,,3,,[],DROP
10128,96931,320000,0,,2013-12-24 11:46:42,,165,0,Rock,"[25, 109]","[25, 12, 109]",,887,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,703,,4,,[],custardcreamPIE
10129,96932,320000,0,,2013-12-24 11:46:43,,273,1,Rock,"[25, 109]","[25, 12, 109]",,2312,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1966,,5,,[],Fall
10130,96933,320000,0,,2013-12-24 11:46:43,,155,0,Rock,"[25, 109]","[25, 12, 109]",,1647,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1468,,6,,[],OfficeCasual
10131,96934,320000,0,,2013-12-24 11:46:44,,275,1,Rock,"[25, 109]","[25, 12, 109]",,1483,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1282,,7,,[],otherdays
10132,96935,320000,0,,2013-12-24 11:46:45,,253,3,Rock,"[25, 109]","[25, 12, 109]",,3349,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,2977,,8,,[],MOSHERTALK
10133,96936,320000,0,,2013-12-24 11:46:46,,181,1,Rock,"[25, 109]","[25, 12, 109]",,3329,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,2946,,9,,[],1550 696969
10134,96971,320000,0,,2013-12-28 15:02:05,,259,3,Rock,[12],[12],,1138,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,871,,1,,[],Sometimes We Cannot Sleep
10135,96972,320000,0,,2013-12-28 15:12:55,,216,2,Rock,[12],[12],,426,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,318,,2,,[],Do It Yourself (But With Me)
10136,96975,320000,0,,2013-12-28 15:18:08,,251,3,Rock,[12],[12],,480,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,363,,5,,[],Like in Old Days
10137,96980,320000,0,,2013-12-28 16:22:47,,159,3,Rock,[12],[12],,501,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,398,,4,,[],Porcelain Eyes
10138,96987,320000,0,,2013-12-28 17:31:40,,186,2,Rock,[12],[12],,765,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,625,,3,,[],I Gotta Question
10139,97187,192000,0,,2014-01-02 14:15:07,,705,0,Rock,"[25, 109]","[25, 12, 109]",,1262,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1125,,1,,[],Embrace Impact/Black Leather Hounds/Mortal Husk/Creeping Fear/Primitive Beasts
10140,97204,192000,0,,2014-01-02 12:39:55,,261,0,Rock,"[98, 109]","[25, 98, 12, 109]",,747,,Attribution-Noncommercial-No Derivative Works 3.0 United States,415,,1,,"['minor music', 'vomit fist', 'hardcore', 'prog-rock']",Enter My Guts / Frogmen / Eat the Hand That Feeds You
10141,97205,192000,0,,2014-01-02 07:39:40,,66,0,Rock,"[98, 109]","[25, 98, 12, 109]",,745,,Attribution-Noncommercial-No Derivative Works 3.0 United States,647,,2,,"['minor music', 'vomit fist', 'hardcore', 'prog-rock']",Ass Hammer
10142,97206,192000,0,,2014-01-02 12:39:57,,137,0,Rock,"[98, 109]","[25, 98, 12, 109]",,849,,Attribution-Noncommercial-No Derivative Works 3.0 United States,701,,3,,"['minor music', 'vomit fist', 'hardcore', 'prog-rock']",A Public Execution
10143,97207,192000,0,,2014-01-02 12:39:57,,71,0,Rock,"[98, 109]","[25, 98, 12, 109]",,320,,Attribution-Noncommercial-No Derivative Works 3.0 United States,249,,4,,"['minor music', 'vomit fist', 'hardcore', 'prog-rock']",In Your Skin / Born
10144,97208,192000,0,,2014-01-02 12:39:59,,222,1,Rock,"[98, 109]","[25, 98, 12, 109]",,247,,Attribution-Noncommercial-No Derivative Works 3.0 United States,181,,5,,"['minor music', 'vomit fist', 'hardcore', 'prog-rock']",Broken / Forgive but Avenge / Under the Rind
10145,97209,192000,0,,2014-01-02 12:39:59,,337,1,Rock,"[98, 109]","[25, 98, 12, 109]",,295,,Attribution-Noncommercial-No Derivative Works 3.0 United States,220,,6,,"['minor music', 'vomit fist', 'hardcore', 'prog-rock']",Sodom / Bloodfisher
10146,97230,320000,0,,2014-01-03 07:17:53,,91,0,Rock,"[25, 27, 85]","[25, 27, 12, 85]",,1427,,Attribution-NonCommercial-ShareAlike,1051,,1,,[],I Can't Kill It
10147,97231,320000,0,,2014-01-03 07:17:54,,70,0,Rock,"[25, 27, 85]","[25, 27, 12, 85]",,1606,,Attribution-NonCommercial-ShareAlike,1154,,2,,[],Do Not Talk Shit
10148,97232,224000,0,,2014-01-03 07:17:54,,63,2,Rock,"[25, 27, 85]","[25, 27, 12, 85]",,2631,,Attribution-NonCommercial-ShareAlike,1831,,3,,[],Girl
10149,97233,224000,0,,2014-01-03 07:17:56,,58,3,Rock,"[25, 27, 85]","[25, 27, 12, 85]",,4251,,Attribution-NonCommercial-ShareAlike,3560,,4,,[],Recepie of Love
10150,97286,320000,0,,2014-01-04 07:55:52,,207,6,Rock,"[25, 109]","[25, 12, 109]",,4091,,Attribution,3254,,1,,[],We Wanna Rock
10151,97288,318889,0,,2014-01-04 07:58:46,,245,0,Rock,"[25, 109]","[25, 12, 109]",,933,,Attribution-NonCommercial-ShareAlike,608,,2,,[],Снова в деле
10152,97290,321019,0,,2014-01-04 07:58:47,,102,1,Rock,"[25, 109]","[25, 12, 109]",,593,,Attribution-NonCommercial-ShareAlike,323,,4,,[],Может быть и хуже
10153,97291,320165,0,,2014-01-04 07:58:48,,238,1,Rock,"[25, 109]","[25, 12, 109]",,615,,Attribution-NonCommercial-ShareAlike,368,,5,,[],Я позабыл
10154,97292,320609,0,,2014-01-04 07:58:48,,164,1,Rock,"[25, 109]","[25, 12, 109]",,785,,Attribution-NonCommercial-ShareAlike,454,,6,,[],Всё это не зря
10155,97294,320676,0,,2014-01-04 08:02:44,,207,1,Rock,"[25, 109]","[25, 12, 109]",,1332,,Attribution-NonCommercial-ShareAlike,1025,,1,,[],Река
10156,97571,192000,0,,2014-01-09 14:23:16,,521,5,Rock,[12],[12],,3038,,Attribution-Noncommercial-No Derivative Works 3.0 United States,421,,1,,[],Medley
10157,97573,192000,0,,2014-01-09 15:29:38,,612,0,Rock,[12],[12],,442,,Attribution-Noncommercial-No Derivative Works 3.0 United States,332,,2,,[],Interview
10158,97690,320000,0,,2014-01-12 15:03:46,,201,4,Rock,"[66, 89]","[89, 66, 12, 25]",,3903,,Attribution-NonCommercial-ShareAlike,3033,,1,,[],Alive
10159,97883,192000,0,,2014-01-16 15:06:06,,402,1,Rock,[109],"[25, 12, 109]",,1876,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1415,,1,,[],Shame / School Shooter
10160,97884,192000,0,,2014-01-16 15:06:08,,230,1,Rock,[109],"[25, 12, 109]",,1459,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1237,,3,,[],Crackin' Chains
10161,97885,192000,0,,2014-01-16 15:06:08,,127,1,Rock,[109],"[25, 12, 109]",,1875,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1642,,2,,[],The Pusher
10162,97886,192000,0,,2014-01-16 15:06:09,,160,3,Rock,[109],"[25, 12, 109]",,2980,,Attribution-Noncommercial-No Derivative Works 3.0 United States,2601,,4,,[],Saturday Night
10163,97887,192000,0,,2014-01-16 15:06:18,,145,4,Rock,[109],"[25, 12, 109]",,3929,,Attribution-Noncommercial-No Derivative Works 3.0 United States,3484,,5,,[],Long Time Coming
10164,97894,320000,0,,2014-01-16 16:12:10,,234,6,Rock,"[66, 89]","[89, 66, 12, 25]",,4173,,Attribution-NonCommercial-ShareAlike,3483,,1,,[],Overdose
10165,97895,192000,0,,2014-01-16 17:39:30,,170,0,Rock,[12],[12],,1572,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1191,,2,,[],If I Could Be Your Hero
10166,97896,192000,0,,2014-01-16 17:39:32,,130,1,Rock,[12],[12],,1118,,Attribution-Noncommercial-No Derivative Works 3.0 United States,939,,1,,[],Banana Bike
10167,97897,192000,0,,2014-01-16 17:39:33,,48,0,Rock,[12],[12],,1147,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1060,,4,,[],The Shaggs Radio Jingle
10168,97898,192000,0,,2014-01-16 17:39:33,,112,1,Rock,[12],[12],,475,,Attribution-Noncommercial-No Derivative Works 3.0 United States,386,,3,,[],Things I Wonder
10169,97899,192000,0,,2014-01-16 17:39:34,,124,0,Rock,[12],[12],,1115,,Attribution-Noncommercial-No Derivative Works 3.0 United States,990,,5,,[],Speed Limit
10170,97900,192000,0,,2014-01-16 17:39:35,,203,0,Rock,[12],[12],,681,,Attribution-Noncommercial-No Derivative Works 3.0 United States,595,,6,,[],Who Are Parents
10171,97901,192000,0,,2014-01-16 17:39:36,,158,0,Rock,[12],[12],,1174,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1062,,7,,[],My Pal Foot Foot
10172,98019,192000,0,,2014-01-23 07:46:31,,867,0,Rock,"[85, 109]","[25, 109, 12, 85]",,789,,Attribution-Noncommercial-No Derivative Works 3.0 United States,584,,1,,[],Goosebumps Live Set on WFMU
10173,98020,192000,0,,2014-01-23 14:15:45,,342,1,Rock,"[25, 53, 71]","[71, 12, 45, 53, 25]",,1538,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1289,,6,,[],Turned Heel
10174,98021,192000,0,,2014-01-23 14:15:45,,182,1,Rock,"[25, 53, 71]","[71, 12, 45, 53, 25]",,1332,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1132,,5,,[],Tread On Me (Don't)
10175,98022,192000,0,,2014-01-23 14:15:47,,308,1,Rock,"[25, 53, 71]","[71, 12, 45, 53, 25]",,1671,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1518,,4,,[],Eat Your Heart Out
10176,98023,192000,0,,2014-01-23 14:15:47,,350,0,Rock,"[25, 53, 71]","[71, 12, 45, 53, 25]",,1255,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1105,,3,,[],Strangler Fig
10177,98024,192000,0,,2014-01-23 14:15:48,,270,0,Rock,"[25, 53, 71]","[71, 12, 45, 53, 25]",,2056,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1907,,2,,[],Mooks
10178,98025,192000,0,,2014-01-23 14:15:48,,230,2,Rock,"[25, 53, 71]","[71, 12, 45, 53, 25]",,3299,,Attribution-Noncommercial-No Derivative Works 3.0 United States,3043,,1,,[],Hangman's Noose
10179,98077,320000,0,,2014-01-25 06:08:46,,236,4,Rock,"[25, 109]","[25, 12, 109]",,2967,,Attribution,2537,,1,,[],Глазами Детей
10180,98220,128000,0,,2014-01-27 09:12:40,,309,2,Rock,[66],"[66, 12]",,2104,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1889,,5,,['mario gajarsky'],Music Scenery
10181,98239,320000,2,,2014-01-28 14:02:00,,113,1,Rock,"[25, 53, 89]","[12, 45, 53, 89, 25]",,2127,,Attribution-NonCommercial-ShareAlike 3.0 International,1779,,1,,[],Take The Punk Train
10182,98240,320000,0,,2014-01-28 14:02:00,,276,0,Rock,"[25, 53, 89]","[12, 45, 53, 89, 25]",,963,,Attribution-NonCommercial-ShareAlike 3.0 International,757,,2,,[],DemoN
10183,98241,320000,0,,2014-01-28 14:02:02,,11,0,Rock,"[25, 53, 89]","[12, 45, 53, 89, 25]",,1032,,Attribution-NonCommercial-ShareAlike 3.0 International,727,,3,,[],Udari me
10184,98242,320000,0,,2014-01-28 14:02:02,,25,0,Rock,"[25, 53, 89]","[12, 45, 53, 89, 25]",,982,,Attribution-NonCommercial-ShareAlike 3.0 International,753,,4,,[],Boga mi poljubim
10185,98243,320000,0,,2014-01-28 14:02:03,,204,0,Rock,"[25, 53, 89]","[12, 45, 53, 89, 25]",,793,,Attribution-NonCommercial-ShareAlike 3.0 International,586,,5,,[],Stanje
10186,98244,320000,0,,2014-01-28 14:02:04,,10,0,Rock,"[25, 53, 89]","[12, 45, 53, 89, 25]",,1435,,Attribution-NonCommercial-ShareAlike 3.0 International,1095,,6,,[],Udari me opet
10187,98245,320000,0,,2014-01-28 14:02:06,,201,0,Rock,"[25, 53, 89]","[12, 45, 53, 89, 25]",,847,,Attribution-NonCommercial-ShareAlike 3.0 International,607,,7,,[],07. Primalni krik
10188,98246,320000,0,,2014-01-28 14:02:06,,79,0,Rock,"[25, 53, 89]","[12, 45, 53, 89, 25]",,999,,Attribution-NonCommercial-ShareAlike 3.0 International,753,,8,,[],08. Miljkovićeve trešnje
10189,98247,320000,0,,2014-01-28 14:02:07,,294,0,Rock,"[25, 53, 89]","[12, 45, 53, 89, 25]",,1878,,Attribution-NonCommercial-ShareAlike 3.0 International,1301,,9,,[],09. Lilit
10190,98248,320000,0,,2014-01-28 14:02:08,,10,0,Rock,"[25, 53, 89]","[12, 45, 53, 89, 25]",,2413,,Attribution-NonCommercial-ShareAlike 3.0 International,1992,,10,,[],10. Udari me jače
10191,98249,320000,0,,2014-01-28 14:02:08,,41,0,Rock,"[25, 53, 89]","[12, 45, 53, 89, 25]",,1240,,Attribution-NonCommercial-ShareAlike 3.0 International,979,,11,,[],"11. Fújd el jó szél (Oduvaj, dobri vetre)"
10192,98250,320000,0,,2014-01-28 14:02:10,,179,0,Rock,"[25, 53, 89]","[12, 45, 53, 89, 25]",,1696,,Attribution-NonCommercial-ShareAlike 3.0 International,1447,,12,,[],12. Povratak u realno (Alternate Version)
10193,98251,320000,0,,2014-01-28 14:02:10,,257,2,Rock,"[25, 53, 89]","[12, 45, 53, 89, 25]",,3934,,Attribution-NonCommercial-ShareAlike 3.0 International,2793,,13,,[],13. Dis (Live)
10194,98297,128000,0,,2014-01-29 16:26:59,,250,1,Rock,[66],"[66, 12]",,3688,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,3421,,6,,['mario gajarsky'],Moon Pearls
10195,98464,256000,0,,2014-02-02 12:45:20,,193,1,Rock,"[12, 66]","[66, 12]",,968,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,876,,1,,[],Live In Bunker- Queens and Queers
10196,98465,256000,0,,2014-02-02 12:45:21,,217,2,Rock,"[12, 66]","[66, 12]",,952,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,852,,2,,[],Live in Bunker- Silk and magnolia
10197,98701,320000,0,,2014-02-07 11:29:24,,88,8,Rock,"[12, 25, 85]","[25, 12, 85]",,4650,,Attribution-Noncommercial-Share Alike 3.0 United States,3756,,1,,[],Fried Eggs
10198,98702,320000,0,,2014-02-07 11:29:25,,94,5,Rock,"[12, 25, 85]","[25, 12, 85]",,1949,,Attribution-Noncommercial-Share Alike 3.0 United States,1592,,2,,[],Skunk Island
10199,98796,320000,0,,2014-02-10 17:31:14,,129,0,Rock,"[12, 85, 89]","[89, 12, 85, 25]",,740,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,486,,2,,"['las kellies', 'amsterdam']",To Whom May Concern
10200,98797,320000,0,,2014-02-10 17:31:15,,169,1,Rock,"[12, 85, 89]","[89, 12, 85, 25]",,1170,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,923,,3,,"['las kellies', 'amsterdam']",Going to Hell
10201,98798,320000,0,,2014-02-10 17:31:15,,202,0,Rock,"[12, 85, 89]","[89, 12, 85, 25]",,868,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,532,,4,,"['las kellies', 'amsterdam']",Mas Uno
10202,98799,320000,0,,2014-02-10 17:31:16,,88,1,Rock,"[12, 85, 89]","[89, 12, 85, 25]",,1005,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,707,,5,,"['las kellies', 'amsterdam']",VAT 69
10203,98800,320000,0,,2014-02-10 17:31:17,,77,0,Rock,"[12, 85, 89]","[89, 12, 85, 25]",,1636,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1203,,6,,"['las kellies', 'amsterdam']",Shaking Dog
